,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
207,618,34,5,134954.53,1,1,1,151954.39,0,0.14705882352941177,18.176470588235293,1,0,0,0,1
458,514,43,1,95556.31,1,0,1,199273.98,1,0.023255813953488372,11.953488372093023,0,1,0,0,1
2430,742,41,4,92805.72,1,0,1,73743.95,1,0.0975609756097561,18.097560975609756,0,1,0,1,0
8442,598,34,4,0.0,2,0,0,60894.26,0,0.11764705882352941,17.58823529411765,1,0,0,1,0
3389,420,55,4,91893.32,1,1,0,144870.28,1,0.07272727272727272,7.636363636363637,0,0,1,1,0
3911,782,35,4,0.0,1,1,1,119565.34,0,0.11428571428571428,22.34285714285714,1,0,0,1,0
5383,579,28,4,0.0,2,1,1,176925.69,0,0.14285714285714285,20.678571428571427,1,0,0,0,1
552,685,25,10,128509.63,1,1,0,121562.33,0,0.4,27.4,0,0,1,1,0
3144,648,55,1,81370.07,1,0,1,181534.04,0,0.01818181818181818,11.781818181818181,0,0,1,0,1
6917,649,41,4,115897.73,1,1,0,143544.48,0,0.0975609756097561,15.829268292682928,0,1,0,1,0
2056,539,38,6,0.0,1,1,1,152880.07,1,0.15789473684210525,14.18421052631579,0,0,1,0,1
1925,804,24,3,0.0,2,1,0,173195.33,0,0.125,33.5,1,0,0,0,1
634,850,31,6,67996.23,2,0,0,50129.87,1,0.1935483870967742,27.419354838709676,1,0,0,0,1
6082,725,40,8,104149.66,1,1,0,62027.9,0,0.2,18.125,0,1,0,0,1
9270,499,21,3,176511.08,1,1,1,153920.22,0,0.14285714285714285,23.761904761904763,1,0,0,1,0
9678,635,29,2,0.0,2,0,0,117173.8,0,0.06896551724137931,21.896551724137932,0,0,1,0,1
105,622,46,4,107073.27,2,1,1,30984.59,1,0.08695652173913043,13.521739130434783,0,0,1,1,0
3041,671,34,7,106603.74,2,1,1,26387.71,0,0.20588235294117646,19.735294117647058,1,0,0,0,1
1709,850,30,2,0.0,2,0,1,27937.12,0,0.06666666666666667,28.333333333333332,0,0,1,0,1
89,635,28,3,81623.67,2,1,1,156791.36,0,0.10714285714285714,22.678571428571427,0,1,0,1,0
7014,463,35,2,0.0,2,1,1,1950.93,0,0.05714285714285714,13.228571428571428,0,0,1,1,0
3174,577,43,6,0.0,2,1,1,149457.81,0,0.13953488372093023,13.418604651162791,0,0,1,0,1
917,646,45,3,47134.75,1,1,1,57236.44,0,0.06666666666666667,14.355555555555556,1,0,0,1,0
7833,624,33,6,66220.17,1,0,1,170819.01,0,0.18181818181818182,18.90909090909091,0,0,1,0,1
6732,548,37,9,0.0,2,0,0,98029.58,0,0.24324324324324326,14.81081081081081,1,0,0,1,0
1949,516,43,2,112773.73,2,1,1,139366.58,0,0.046511627906976744,12.0,1,0,0,1,0
6368,663,52,0,136298.65,1,1,0,144593.3,1,0.0,12.75,0,0,1,0,1
1,608,41,1,83807.86,1,0,1,112542.58,0,0.024390243902439025,14.829268292682928,0,0,1,1,0
8032,667,34,5,0.0,2,1,1,102908.63,0,0.14705882352941177,19.61764705882353,1,0,0,0,1
6047,536,40,9,0.0,2,1,1,11959.03,0,0.225,13.4,0,0,1,0,1
2720,726,56,8,123110.9,3,0,1,130113.78,1,0.14285714285714285,12.964285714285714,0,0,1,1,0
9812,705,31,9,110941.93,2,1,0,163484.8,0,0.2903225806451613,22.741935483870968,0,1,0,1,0
3117,721,43,3,88798.34,1,0,0,45610.63,0,0.06976744186046512,16.767441860465116,0,0,1,0,1
9465,835,56,2,0.0,2,1,1,39820.13,0,0.03571428571428571,14.910714285714286,1,0,0,1,0
3762,590,40,2,117641.43,2,0,0,92198.05,0,0.05,14.75,0,1,0,1,0
213,676,34,1,63095.01,1,1,1,40645.81,0,0.029411764705882353,19.88235294117647,1,0,0,1,0
778,754,28,8,0.0,2,1,1,52615.62,0,0.2857142857142857,26.928571428571427,1,0,0,0,1
3496,779,27,1,0.0,2,1,1,190623.02,0,0.037037037037037035,28.85185185185185,1,0,0,0,1
8817,558,40,4,161766.87,1,0,0,92378.54,0,0.1,13.95,0,0,1,0,1
2043,723,34,5,0.0,2,0,1,12092.03,0,0.14705882352941177,21.264705882352942,1,0,0,0,1
5420,695,28,5,171069.39,2,1,1,88689.4,0,0.17857142857142858,24.821428571428573,1,0,0,0,1
6154,754,39,3,160761.41,1,1,1,24156.03,0,0.07692307692307693,19.333333333333332,0,1,0,1,0
8357,651,34,3,0.0,2,1,1,105599.65,0,0.08823529411764706,19.147058823529413,1,0,0,0,1
8707,443,35,9,108308.0,1,1,0,129031.19,1,0.2571428571428571,12.657142857142857,1,0,0,1,0
8465,598,40,2,171178.25,1,1,0,137980.58,1,0.05,14.95,1,0,0,1,0
4167,850,34,8,199229.14,1,0,0,68106.29,0,0.23529411764705882,25.0,0,0,1,0,1
3788,660,28,2,170890.05,2,1,0,41758.9,0,0.07142857142857142,23.571428571428573,0,1,0,0,1
583,547,30,9,72392.41,1,1,0,77077.14,0,0.3,18.233333333333334,0,1,0,1,0
9911,682,44,3,115282.3,1,0,0,23766.4,0,0.06818181818181818,15.5,1,0,0,0,1
9986,673,47,1,183579.54,2,0,1,34047.54,0,0.02127659574468085,14.319148936170214,0,1,0,0,1
116,668,37,6,167864.4,1,1,0,115638.29,0,0.16216216216216217,18.054054054054053,0,1,0,1,0
6644,556,33,3,124213.36,2,1,0,62627.55,0,0.09090909090909091,16.848484848484848,0,1,0,0,1
9033,806,34,2,96152.68,2,1,0,143711.02,0,0.058823529411764705,23.705882352941178,0,1,0,0,1
9951,635,46,8,0.0,2,1,1,60739.16,0,0.17391304347826086,13.804347826086957,0,0,1,0,1
8959,568,26,1,112930.28,2,1,0,22095.73,0,0.038461538461538464,21.846153846153847,0,1,0,0,1
1763,717,38,7,97459.06,1,0,0,189175.71,0,0.18421052631578946,18.86842105263158,1,0,0,0,1
1875,572,31,5,98108.79,1,0,1,119996.95,0,0.16129032258064516,18.451612903225808,0,0,1,0,1
3224,645,41,2,138881.04,1,1,0,129936.53,1,0.04878048780487805,15.731707317073171,0,1,0,1,0
526,701,43,2,0.0,2,1,1,165303.79,0,0.046511627906976744,16.302325581395348,1,0,0,0,1
7725,482,35,5,147813.05,2,0,0,109029.72,0,0.14285714285714285,13.771428571428572,1,0,0,1,0
2946,592,42,1,147249.29,2,1,1,63023.02,0,0.023809523809523808,14.095238095238095,1,0,0,0,1
4473,646,29,4,105957.44,1,1,0,15470.91,0,0.13793103448275862,22.275862068965516,0,1,0,1,0
5655,695,63,1,146202.93,1,1,1,126688.83,1,0.015873015873015872,11.031746031746032,0,0,1,0,1
6059,707,44,3,0.0,2,1,1,135077.01,0,0.06818181818181818,16.068181818181817,0,0,1,0,1
959,629,37,6,129101.3,1,1,1,23971.33,0,0.16216216216216217,17.0,1,0,0,1,0
6342,581,37,10,104255.03,1,1,0,86609.37,0,0.2702702702702703,15.702702702702704,1,0,0,1,0
3633,827,47,8,143001.5,2,1,0,108977.5,0,0.1702127659574468,17.595744680851062,0,1,0,1,0
1050,682,30,4,0.0,1,0,1,161465.31,0,0.13333333333333333,22.733333333333334,1,0,0,0,1
3380,604,26,3,0.0,2,1,0,155248.62,0,0.11538461538461539,23.23076923076923,0,0,1,1,0
3676,687,31,2,0.0,2,0,1,145411.39,0,0.06451612903225806,22.161290322580644,1,0,0,1,0
5776,593,39,8,151391.68,1,1,0,27274.6,1,0.20512820512820512,15.205128205128204,0,1,0,1,0
9045,766,27,5,126285.73,1,1,0,177614.17,1,0.18518518518518517,28.37037037037037,0,1,0,0,1
6573,647,35,3,192407.97,1,1,1,40145.28,0,0.08571428571428572,18.485714285714284,0,1,0,0,1
5179,760,34,6,121303.77,2,1,1,59325.21,0,0.17647058823529413,22.352941176470587,0,1,0,0,1
1607,711,64,4,0.0,2,1,1,3185.67,0,0.0625,11.109375,1,0,0,0,1
3610,580,56,1,131368.3,1,1,0,106918.67,1,0.017857142857142856,10.357142857142858,1,0,0,1,0
9758,556,43,4,125890.72,1,1,1,74854.97,0,0.09302325581395349,12.930232558139535,0,1,0,1,0
6635,666,59,5,0.0,2,1,1,185123.09,0,0.0847457627118644,11.288135593220339,1,0,0,1,0
9997,709,36,7,0.0,1,0,1,42085.58,1,0.19444444444444445,19.694444444444443,1,0,0,1,0
791,611,49,3,0.0,2,1,1,142917.54,0,0.061224489795918366,12.46938775510204,1,0,0,0,1
3056,685,58,1,104796.54,1,1,1,154181.41,0,0.017241379310344827,11.810344827586206,1,0,0,0,1
1980,554,30,9,0.0,2,1,1,40320.3,0,0.3,18.466666666666665,1,0,0,1,0
3598,720,37,8,156282.79,1,1,0,45985.52,0,0.21621621621621623,19.45945945945946,0,1,0,1,0
933,512,36,1,0.0,1,0,1,135482.26,1,0.027777777777777776,14.222222222222221,0,0,1,0,1
7424,570,38,1,127201.58,1,1,0,147168.28,1,0.02631578947368421,15.0,0,1,0,0,1
5626,624,35,7,119656.45,2,1,1,4595.05,0,0.2,17.82857142857143,0,0,1,1,0
1682,620,41,0,97925.11,1,1,0,85000.32,0,0.0,15.121951219512194,1,0,0,0,1
4179,716,33,2,0.0,2,1,1,92916.53,0,0.06060606060606061,21.696969696969695,0,0,1,0,1
6446,529,34,9,0.0,1,1,1,93208.22,0,0.2647058823529412,15.558823529411764,0,0,1,0,1
4116,571,31,3,0.0,2,1,1,194667.92,0,0.0967741935483871,18.419354838709676,0,0,1,1,0
988,659,31,7,149620.88,2,1,1,104533.51,0,0.22580645161290322,21.258064516129032,0,0,1,0,1
2896,782,33,2,94493.03,1,0,1,101866.39,0,0.06060606060606061,23.696969696969695,1,0,0,1,0
3778,579,59,3,148021.12,1,1,1,74878.22,0,0.05084745762711865,9.813559322033898,0,0,1,1,0
5658,747,41,9,0.0,1,1,0,32430.94,1,0.21951219512195122,18.21951219512195,0,0,1,0,1
3093,627,41,5,100880.76,1,0,1,134665.25,0,0.12195121951219512,15.292682926829269,0,0,1,0,1
3155,641,32,7,0.0,2,1,1,24267.28,0,0.21875,20.03125,0,0,1,0,1
1823,788,57,8,93716.72,1,1,1,180150.49,1,0.14035087719298245,13.824561403508772,0,1,0,1,0
9622,590,31,8,112211.61,1,1,0,26261.42,0,0.25806451612903225,19.032258064516128,1,0,0,0,1
1098,790,26,4,141581.71,2,0,0,98309.27,0,0.15384615384615385,30.384615384615383,1,0,0,1,0
2844,606,35,2,132164.26,1,0,1,164815.59,0,0.05714285714285714,17.314285714285713,1,0,0,0,1
3342,712,53,6,134729.99,2,1,1,132702.64,0,0.11320754716981132,13.433962264150944,0,1,0,0,1
38,850,36,7,0.0,1,1,1,40812.9,0,0.19444444444444445,23.61111111111111,1,0,0,0,1
6540,571,33,3,71843.15,1,1,0,26772.04,0,0.09090909090909091,17.303030303030305,0,1,0,0,1
9473,608,45,4,0.0,2,0,0,36697.48,1,0.08888888888888889,13.511111111111111,0,0,1,0,1
3356,687,41,10,134318.21,2,1,1,198064.52,0,0.24390243902439024,16.75609756097561,0,1,0,0,1
7813,684,63,3,81245.79,1,1,0,69643.31,1,0.047619047619047616,10.857142857142858,0,1,0,1,0
8220,557,42,6,177822.03,1,1,0,150944.31,1,0.14285714285714285,13.261904761904763,1,0,0,0,1
9227,776,31,5,0.0,2,1,0,92647.94,0,0.16129032258064516,25.032258064516128,1,0,0,1,0
2428,524,40,2,180516.9,1,1,0,180002.42,0,0.05,13.1,1,0,0,0,1
5043,712,44,2,0.0,2,0,0,45738.94,0,0.045454545454545456,16.181818181818183,0,0,1,1,0
5346,603,31,1,129743.75,1,1,0,109145.2,0,0.03225806451612903,19.451612903225808,1,0,0,0,1
4811,575,26,7,0.0,2,1,0,112507.63,0,0.2692307692307692,22.115384615384617,0,0,1,1,0
8476,701,51,9,0.0,2,0,0,61961.57,0,0.17647058823529413,13.745098039215685,1,0,0,0,1
686,715,31,2,112212.14,2,1,1,181600.72,0,0.06451612903225806,23.06451612903226,1,0,0,1,0
4799,551,52,1,0.0,1,0,0,63584.55,1,0.019230769230769232,10.596153846153847,1,0,0,0,1
7437,628,29,9,71996.29,1,1,1,34857.46,0,0.3103448275862069,21.655172413793103,1,0,0,1,0
2353,554,26,7,92606.86,2,1,0,192709.69,0,0.2692307692307692,21.307692307692307,1,0,0,1,0
6353,598,35,8,114212.6,1,1,1,74322.85,0,0.22857142857142856,17.085714285714285,1,0,0,0,1
4569,516,33,7,115195.58,1,1,1,11205.5,0,0.21212121212121213,15.636363636363637,1,0,0,0,1
8213,598,34,0,104488.17,1,0,1,43249.67,0,0.0,17.58823529411765,0,0,1,0,1
2752,698,31,8,185078.26,1,0,0,115337.74,1,0.25806451612903225,22.516129032258064,0,0,1,1,0
8073,777,34,5,96693.66,1,1,1,172618.52,0,0.14705882352941177,22.852941176470587,0,1,0,1,0
1040,580,67,3,153946.14,1,1,1,7418.92,0,0.04477611940298507,8.656716417910447,0,0,1,0,1
7491,622,40,4,99799.76,2,1,0,197372.13,0,0.1,15.55,1,0,0,0,1
1265,534,55,8,116973.26,3,1,0,122066.5,1,0.14545454545454545,9.709090909090909,1,0,0,1,0
9265,675,38,1,104016.88,1,0,0,22068.83,1,0.02631578947368421,17.763157894736842,1,0,0,1,0
7059,669,35,4,108269.2,2,1,0,174969.92,0,0.11428571428571428,19.114285714285714,0,1,0,1,0
277,777,53,10,0.0,2,1,0,189992.97,0,0.18867924528301888,14.660377358490566,1,0,0,1,0
5084,774,49,1,142767.39,1,1,1,8214.41,0,0.02040816326530612,15.795918367346939,1,0,0,0,1
2382,676,30,1,128207.23,1,1,1,55400.17,0,0.03333333333333333,22.533333333333335,1,0,0,0,1
571,651,45,1,0.0,1,1,0,67740.08,1,0.022222222222222223,14.466666666666667,1,0,0,0,1
1435,598,44,8,0.0,2,1,0,148487.9,0,0.18181818181818182,13.590909090909092,0,0,1,0,1
5352,695,23,1,0.0,2,1,1,141756.32,0,0.043478260869565216,30.217391304347824,1,0,0,1,0
5445,451,36,2,0.0,2,1,1,180142.42,0,0.05555555555555555,12.527777777777779,1,0,0,1,0
1007,564,42,7,99824.45,1,1,1,36721.4,0,0.16666666666666666,13.428571428571429,1,0,0,0,1
4543,791,42,10,113657.41,2,0,1,139946.68,1,0.23809523809523808,18.833333333333332,0,1,0,1,0
8816,685,31,7,122449.31,2,1,1,180769.55,0,0.22580645161290322,22.096774193548388,0,0,1,0,1
2064,765,44,6,0.0,2,1,1,159899.97,0,0.13636363636363635,17.386363636363637,1,0,0,0,1
1136,750,22,5,0.0,2,0,1,105125.65,0,0.22727272727272727,34.09090909090909,1,0,0,0,1
5343,727,47,7,0.0,2,1,0,193305.35,0,0.14893617021276595,15.46808510638298,1,0,0,0,1
294,681,38,3,0.0,2,1,1,112491.96,0,0.07894736842105263,17.92105263157895,1,0,0,0,1
2403,641,26,4,91547.84,2,0,1,28157.34,0,0.15384615384615385,24.653846153846153,1,0,0,1,0
3998,639,60,5,162039.78,1,1,1,84361.72,1,0.08333333333333333,10.65,1,0,0,1,0
3741,738,29,9,139106.19,1,1,0,141872.05,1,0.3103448275862069,25.448275862068964,0,1,0,1,0
9222,559,28,3,141099.43,1,1,1,15607.27,0,0.10714285714285714,19.964285714285715,1,0,0,0,1
2719,569,42,9,146100.75,1,1,0,32574.01,1,0.21428571428571427,13.547619047619047,0,1,0,1,0
9199,544,26,6,0.0,1,1,0,100200.4,1,0.23076923076923078,20.923076923076923,1,0,0,1,0
5150,515,37,0,196853.62,1,1,1,132770.11,0,0.0,13.91891891891892,1,0,0,1,0
2808,654,42,7,99263.09,1,1,1,67607.9,0,0.16666666666666666,15.571428571428571,1,0,0,0,1
556,587,40,5,138241.9,2,1,0,159418.1,0,0.125,14.675,0,1,0,0,1
8925,682,32,2,105163.88,2,1,1,164170.46,0,0.0625,21.3125,0,1,0,0,1
4795,483,29,9,0.0,1,1,1,81634.45,0,0.3103448275862069,16.655172413793103,1,0,0,0,1
2469,727,36,6,140418.81,1,1,1,113033.73,1,0.16666666666666666,20.194444444444443,0,1,0,0,1
3738,498,44,2,120702.67,2,1,1,98175.74,0,0.045454545454545456,11.318181818181818,0,1,0,1,0
4286,781,42,3,156555.54,1,1,1,175674.01,0,0.07142857142857142,18.595238095238095,1,0,0,1,0
2604,540,25,5,116160.23,1,1,0,13411.67,0,0.2,21.6,1,0,0,0,1
362,648,50,9,102535.57,1,1,1,189543.19,0,0.18,12.96,1,0,0,1,0
6924,668,43,1,147167.25,1,0,0,141679.73,0,0.023255813953488372,15.534883720930232,0,0,1,0,1
1704,654,29,4,96974.97,1,0,1,141404.07,0,0.13793103448275862,22.551724137931036,1,0,0,1,0
2139,643,51,2,105229.53,1,1,0,34967.75,1,0.0392156862745098,12.607843137254902,1,0,0,1,0
3239,762,19,6,0.0,2,1,0,55500.17,0,0.3157894736842105,40.10526315789474,0,0,1,1,0
2383,697,42,9,132739.26,2,0,0,174667.65,0,0.21428571428571427,16.595238095238095,1,0,0,0,1
7314,588,36,2,0.0,2,1,0,92536.0,1,0.05555555555555555,16.333333333333332,1,0,0,1,0
4311,727,52,1,154733.97,1,1,0,80259.67,1,0.019230769230769232,13.98076923076923,0,0,1,1,0
1312,542,38,8,65942.26,1,1,1,68093.23,1,0.21052631578947367,14.263157894736842,1,0,0,0,1
3930,622,52,9,111973.97,1,1,1,162756.29,1,0.17307692307692307,11.961538461538462,0,1,0,1,0
6183,611,53,3,83568.26,1,0,0,1235.49,0,0.05660377358490566,11.528301886792454,1,0,0,0,1
1591,621,39,6,0.0,2,1,1,58883.91,0,0.15384615384615385,15.923076923076923,1,0,0,0,1
9387,524,32,1,144875.71,1,0,0,187740.04,0,0.03125,16.375,1,0,0,0,1
2162,700,34,2,76322.69,1,1,0,128136.29,0,0.058823529411764705,20.58823529411765,1,0,0,1,0
2396,600,27,3,0.0,2,0,1,125698.97,0,0.1111111111111111,22.22222222222222,1,0,0,1,0
317,706,42,9,0.0,2,1,1,28714.34,0,0.21428571428571427,16.80952380952381,0,0,1,0,1
5233,731,49,4,88826.07,1,1,1,33759.41,1,0.08163265306122448,14.918367346938776,0,1,0,1,0
5068,712,79,5,108078.56,1,1,1,174118.93,0,0.06329113924050633,9.012658227848101,0,0,1,1,0
4036,551,42,2,139561.46,1,1,0,43435.43,1,0.047619047619047616,13.119047619047619,1,0,0,0,1
3020,571,38,6,107193.82,2,0,0,38962.94,0,0.15789473684210525,15.026315789473685,1,0,0,1,0
8228,554,39,10,160132.75,1,1,0,32824.15,0,0.2564102564102564,14.205128205128204,1,0,0,1,0
5295,706,29,6,185544.36,1,1,0,171037.63,0,0.20689655172413793,24.344827586206897,0,1,0,1,0
3972,536,22,5,89492.62,1,0,0,42934.43,0,0.22727272727272727,24.363636363636363,1,0,0,1,0
5370,682,41,6,0.0,2,0,1,134158.09,1,0.14634146341463414,16.634146341463413,1,0,0,0,1
4133,704,33,3,0.0,2,1,0,73018.74,0,0.09090909090909091,21.333333333333332,0,0,1,0,1
974,730,34,5,122453.37,2,1,0,138882.98,0,0.14705882352941177,21.470588235294116,1,0,0,0,1
7291,599,33,4,51690.89,1,1,0,111622.76,1,0.12121212121212122,18.151515151515152,0,0,1,0,1
954,665,42,2,156371.61,2,0,1,156774.94,1,0.047619047619047616,15.833333333333334,0,0,1,1,0
9306,594,37,2,0.0,2,0,1,95864.5,0,0.05405405405405406,16.054054054054053,1,0,0,0,1
5016,501,29,8,0.0,2,1,0,112664.24,0,0.27586206896551724,17.275862068965516,1,0,0,1,0
9730,586,38,2,136858.42,1,0,1,189143.94,0,0.05263157894736842,15.421052631578947,0,1,0,0,1
7490,654,35,2,90865.8,1,1,1,86764.46,0,0.05714285714285714,18.685714285714287,1,0,0,1,0
1640,583,47,5,102562.23,1,1,0,92708.1,0,0.10638297872340426,12.404255319148936,0,0,1,0,1
1290,653,31,9,143321.97,1,1,0,83679.46,0,0.2903225806451613,21.06451612903226,0,1,0,0,1
1380,625,26,3,130483.95,1,1,0,122810.53,0,0.11538461538461539,24.03846153846154,0,1,0,0,1
1933,666,74,7,105102.5,1,1,1,46172.47,0,0.0945945945945946,9.0,0,1,0,0,1
4675,703,38,9,99167.54,1,1,0,65720.92,0,0.23684210526315788,18.5,0,1,0,1,0
892,577,42,9,0.0,1,1,0,74077.91,0,0.21428571428571427,13.738095238095237,1,0,0,0,1
7287,644,32,3,136659.74,1,1,1,14187.78,0,0.09375,20.125,0,0,1,0,1
4876,657,27,8,0.0,2,0,0,6468.24,0,0.2962962962962963,24.333333333333332,0,0,1,1,0
7906,613,37,3,171653.17,1,0,1,5353.12,0,0.08108108108108109,16.56756756756757,0,0,1,0,1
8194,632,42,4,126115.6,1,1,0,100998.5,0,0.09523809523809523,15.047619047619047,1,0,0,0,1
9379,690,26,2,0.0,2,1,1,93255.85,0,0.07692307692307693,26.53846153846154,0,0,1,1,0
2466,516,32,3,145166.09,2,0,0,111421.45,0,0.09375,16.125,0,1,0,0,1
7657,573,40,7,147754.68,1,1,1,110454.46,0,0.175,14.325,1,0,0,0,1
1913,757,30,6,105128.85,2,1,1,62972.13,0,0.2,25.233333333333334,0,1,0,0,1
2736,741,36,8,116993.43,2,1,0,168816.22,0,0.2222222222222222,20.583333333333332,0,1,0,0,1
726,580,37,9,0.0,2,0,1,77108.66,0,0.24324324324324326,15.675675675675675,1,0,0,0,1
7214,721,36,1,155176.83,2,1,1,49653.37,0,0.027777777777777776,20.02777777777778,1,0,0,0,1
8245,577,35,5,110080.3,1,1,1,109794.31,0,0.14285714285714285,16.485714285714284,0,0,1,0,1
1796,555,37,9,124969.13,1,1,0,60194.05,0,0.24324324324324326,15.0,1,0,0,0,1
3845,712,34,8,114088.32,1,1,0,92794.61,0,0.23529411764705882,20.941176470588236,1,0,0,0,1
6402,719,36,3,155423.17,1,1,1,199841.32,0,0.08333333333333333,19.97222222222222,1,0,0,0,1
936,775,52,8,109922.61,1,1,1,96823.32,1,0.15384615384615385,14.903846153846153,1,0,0,0,1
2265,623,35,5,0.0,2,1,0,101192.08,0,0.14285714285714285,17.8,1,0,0,1,0
824,600,36,4,0.0,2,1,0,143635.36,0,0.1111111111111111,16.666666666666668,0,0,1,0,1
7274,652,34,6,97435.85,2,1,1,104331.76,0,0.17647058823529413,19.176470588235293,1,0,0,1,0
1389,627,55,2,159441.27,1,1,0,100686.11,1,0.03636363636363636,11.4,1,0,0,1,0
3564,847,51,5,97565.74,1,0,0,144184.06,1,0.09803921568627451,16.607843137254903,1,0,0,0,1
5429,682,48,7,0.0,2,1,0,65069.03,0,0.14583333333333334,14.208333333333334,1,0,0,1,0
7827,605,41,10,0.0,2,0,1,97213.09,0,0.24390243902439024,14.75609756097561,1,0,0,0,1
5690,577,39,4,0.0,2,1,0,91366.42,0,0.10256410256410256,14.794871794871796,0,0,1,1,0
7878,731,38,10,123711.73,2,1,0,171340.68,1,0.2631578947368421,19.236842105263158,1,0,0,1,0
1868,656,36,8,97786.08,2,0,1,21478.36,0,0.2222222222222222,18.22222222222222,1,0,0,0,1
8202,589,27,4,0.0,2,1,0,144181.48,0,0.14814814814814814,21.814814814814813,0,0,1,1,0
7486,814,49,8,0.0,2,0,0,157822.54,0,0.16326530612244897,16.612244897959183,1,0,0,0,1
806,793,33,0,0.0,1,0,0,175544.02,0,0.0,24.03030303030303,1,0,0,1,0
4805,651,41,1,90218.11,1,1,0,174337.68,0,0.024390243902439025,15.878048780487806,0,1,0,0,1
9152,708,23,4,71433.08,1,1,0,103697.57,0,0.17391304347826086,30.782608695652176,0,1,0,1,0
7511,757,38,0,0.0,1,1,0,83263.06,0,0.0,19.92105263157895,1,0,0,0,1
8056,730,33,7,130367.87,1,1,0,15142.1,1,0.21212121212121213,22.12121212121212,0,1,0,1,0
4494,850,31,6,82613.56,2,1,0,149170.92,0,0.1935483870967742,27.419354838709676,0,0,1,0,1
2632,638,48,2,0.0,2,1,1,7919.08,0,0.041666666666666664,13.291666666666666,0,0,1,0,1
8900,604,71,2,0.0,2,1,1,49506.82,0,0.028169014084507043,8.507042253521126,1,0,0,1,0
8623,430,38,8,153058.64,1,1,0,99377.27,0,0.21052631578947367,11.31578947368421,0,1,0,1,0
7832,573,46,3,65269.23,1,0,1,189988.65,1,0.06521739130434782,12.456521739130435,0,0,1,0,1
4388,553,39,1,142876.98,2,1,0,44363.42,0,0.02564102564102564,14.179487179487179,0,0,1,1,0
145,485,21,5,113157.22,1,1,1,54141.5,0,0.23809523809523808,23.095238095238095,0,0,1,1,0
6467,540,31,7,0.0,1,0,1,183051.6,1,0.22580645161290322,17.419354838709676,1,0,0,1,0
2033,665,41,8,0.0,2,1,0,132152.32,0,0.1951219512195122,16.21951219512195,0,0,1,0,1
9127,630,39,10,105473.74,1,0,0,58854.88,1,0.2564102564102564,16.153846153846153,0,0,1,0,1
1165,712,49,5,154776.42,2,0,0,196257.68,0,0.10204081632653061,14.53061224489796,0,1,0,1,0
2050,492,49,8,0.0,1,1,1,182865.09,1,0.16326530612244897,10.040816326530612,1,0,0,1,0
3760,835,38,7,86824.09,1,0,0,175905.97,0,0.18421052631578946,21.973684210526315,0,0,1,0,1
4435,698,64,1,169362.43,1,1,0,84760.32,1,0.015625,10.90625,0,1,0,1,0
3430,625,37,1,177069.24,2,1,1,96088.54,0,0.02702702702702703,16.89189189189189,1,0,0,0,1
8190,690,47,2,0.0,2,1,0,151375.73,0,0.0425531914893617,14.680851063829786,1,0,0,0,1
8753,795,32,2,117265.21,1,1,1,198317.23,0,0.0625,24.84375,1,0,0,0,1
7069,759,46,2,0.0,1,1,1,138380.11,0,0.043478260869565216,16.5,1,0,0,1,0
4361,781,48,9,82794.18,1,1,0,124720.68,1,0.1875,16.270833333333332,0,1,0,1,0
1771,600,37,1,142663.46,1,0,1,88669.89,0,0.02702702702702703,16.216216216216218,1,0,0,0,1
3511,777,42,5,147531.82,1,1,1,38819.45,0,0.11904761904761904,18.5,1,0,0,1,0
271,733,34,3,100337.96,3,1,0,48559.19,1,0.08823529411764706,21.558823529411764,0,1,0,0,1
8436,834,40,7,0.0,2,0,0,45038.74,0,0.175,20.85,0,0,1,0,1
2032,667,37,5,92171.35,3,1,0,178106.34,1,0.13513513513513514,18.027027027027028,0,1,0,1,0
9664,726,30,7,92847.59,1,1,0,146154.06,0,0.23333333333333334,24.2,0,1,0,0,1
3810,477,30,6,131286.46,1,1,0,194144.45,0,0.2,15.9,1,0,0,1,0
4346,743,41,7,0.0,1,1,0,163736.09,1,0.17073170731707318,18.121951219512194,0,0,1,0,1
545,842,44,2,112652.08,2,1,0,126644.98,0,0.045454545454545456,19.136363636363637,0,0,1,1,0
3241,621,31,8,100375.39,1,1,1,90384.26,0,0.25806451612903225,20.032258064516128,0,1,0,1,0
8502,530,37,8,0.0,2,1,1,287.99,0,0.21621621621621623,14.324324324324325,1,0,0,0,1
9918,652,31,1,132862.59,1,0,0,158054.49,0,0.03225806451612903,21.032258064516128,0,0,1,0,1
7564,598,38,1,101487.18,1,1,1,75959.1,1,0.02631578947368421,15.736842105263158,0,1,0,0,1
920,729,44,5,0.0,2,0,1,9200.54,0,0.11363636363636363,16.568181818181817,1,0,0,0,1
9118,710,23,6,0.0,2,1,1,134188.11,0,0.2608695652173913,30.869565217391305,0,0,1,0,1
6640,681,36,5,141952.07,1,1,1,185144.08,0,0.1388888888888889,18.916666666666668,1,0,0,0,1
7694,676,64,4,116954.32,1,1,1,91149.48,0,0.0625,10.5625,0,0,1,1,0
8230,758,32,4,162657.64,2,1,1,115525.13,0,0.125,23.6875,0,1,0,0,1
7126,523,26,4,0.0,2,1,0,185488.81,0,0.15384615384615385,20.115384615384617,1,0,0,1,0
