,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
7493,610,37,10,140363.95,2,1,1,129563.86,0,0.2702702702702703,16.486486486486488,0,0,1,1,0
2868,545,36,8,73211.12,2,1,0,89587.34,1,0.2222222222222222,15.13888888888889,0,0,1,0,1
4872,790,32,3,0.0,1,1,0,91044.47,0,0.09375,24.6875,0,0,1,0,1
3550,647,51,4,131156.76,1,1,0,29883.63,0,0.0784313725490196,12.686274509803921,0,1,0,0,1
3842,711,28,8,0.0,2,1,1,64286.39,0,0.2857142857142857,25.392857142857142,1,0,0,0,1
7262,641,40,4,101090.27,1,1,1,51703.09,0,0.1,16.025,0,0,1,1,0
5824,636,36,1,0.0,3,1,1,74048.1,1,0.027777777777777776,17.666666666666668,0,0,1,0,1
23,669,46,3,0.0,2,0,1,8487.75,0,0.06521739130434782,14.543478260869565,1,0,0,0,1
1453,672,53,7,0.0,1,1,1,136910.18,0,0.1320754716981132,12.679245283018869,1,0,0,1,0
1684,613,24,7,140453.91,1,1,0,129001.3,0,0.2916666666666667,25.541666666666668,1,0,0,1,0
2310,781,32,6,147107.91,1,1,1,40066.95,0,0.1875,24.40625,1,0,0,0,1
9063,609,39,3,121778.71,1,1,1,138399.67,0,0.07692307692307693,15.615384615384615,1,0,0,0,1
9406,850,31,6,131996.66,2,1,1,178747.43,0,0.1935483870967742,27.419354838709676,1,0,0,0,1
381,690,36,7,101583.11,2,1,0,123775.15,0,0.19444444444444445,19.166666666666668,1,0,0,0,1
5814,618,40,1,133245.52,2,1,1,54495.82,0,0.025,15.45,0,1,0,1,0
5550,733,44,6,168165.84,1,0,1,197193.49,0,0.13636363636363635,16.65909090909091,1,0,0,1,0
9308,742,27,0,0.0,2,0,1,131534.96,0,0.0,27.48148148148148,1,0,0,0,1
1618,697,27,8,141223.68,2,1,0,90591.15,0,0.2962962962962963,25.814814814814813,1,0,0,0,1
789,704,48,8,167997.6,1,1,1,173498.45,0,0.16666666666666666,14.666666666666666,0,0,1,0,1
5983,619,28,6,99152.73,2,1,0,48475.12,0,0.21428571428571427,22.107142857142858,0,1,0,1,0
8672,706,38,1,0.0,2,1,0,122379.54,0,0.02631578947368421,18.57894736842105,1,0,0,0,1
4475,640,40,8,110340.68,1,1,1,157886.6,0,0.2,16.0,1,0,0,0,1
5606,492,52,8,125396.24,1,1,0,10014.72,1,0.15384615384615385,9.461538461538462,0,1,0,1,0
9312,579,40,10,45408.85,2,1,0,18732.91,0,0.25,14.475,0,1,0,0,1
5648,525,35,7,165358.77,1,0,1,94738.54,0,0.2,15.0,1,0,0,0,1
6216,479,47,1,0.0,1,1,0,95270.83,0,0.02127659574468085,10.191489361702128,1,0,0,0,1
2286,618,44,5,157955.83,2,0,0,139297.71,0,0.11363636363636363,14.045454545454545,0,1,0,0,1
9993,644,28,7,155060.41,1,1,0,29179.52,0,0.25,23.0,1,0,0,0,1
7578,582,39,1,132077.48,2,1,0,192255.15,0,0.02564102564102564,14.923076923076923,1,0,0,1,0
1183,652,36,1,0.0,2,1,1,151314.98,0,0.027777777777777776,18.11111111111111,1,0,0,0,1
6001,775,30,5,0.0,1,1,0,193880.6,1,0.16666666666666666,25.833333333333332,1,0,0,1,0
5090,474,30,9,0.0,2,0,0,63158.22,0,0.3,15.8,1,0,0,1,0
2516,814,36,6,0.0,2,1,1,98657.01,0,0.16666666666666666,22.61111111111111,1,0,0,1,0
4122,577,60,10,125389.7,2,1,1,178616.73,0,0.16666666666666666,9.616666666666667,1,0,0,0,1
5521,815,37,1,166115.42,1,1,0,67208.3,0,0.02702702702702703,22.027027027027028,1,0,0,0,1
5627,654,29,4,132954.64,1,1,1,146715.07,0,0.13793103448275862,22.551724137931036,1,0,0,0,1
8360,686,33,9,141918.09,2,0,1,184036.47,0,0.2727272727272727,20.78787878787879,0,1,0,0,1
5872,658,21,7,0.0,2,0,1,154279.87,0,0.3333333333333333,31.333333333333332,0,0,1,0,1
8612,686,39,3,129626.19,2,1,1,103220.56,0,0.07692307692307693,17.58974358974359,0,1,0,0,1
7727,681,63,7,0.0,2,1,1,55054.48,0,0.1111111111111111,10.80952380952381,1,0,0,1,0
5968,526,28,1,112070.44,1,0,1,126281.83,0,0.03571428571428571,18.785714285714285,1,0,0,0,1
1180,621,34,6,0.0,2,1,1,99128.13,0,0.17647058823529413,18.264705882352942,1,0,0,0,1
8762,350,60,3,0.0,1,0,0,113796.15,1,0.05,5.833333333333333,1,0,0,1,0
8235,564,37,9,100252.18,1,1,1,146033.52,0,0.24324324324324326,15.243243243243244,0,0,1,0,1
2818,669,37,4,0.0,1,1,0,132540.33,0,0.10810810810810811,18.08108108108108,1,0,0,0,1
9964,479,34,5,117593.48,2,0,0,113308.29,0,0.14705882352941177,14.088235294117647,1,0,0,0,1
8703,661,31,3,136067.82,2,1,0,65567.91,0,0.0967741935483871,21.322580645161292,1,0,0,1,0
6608,765,40,6,138033.55,1,1,1,67972.45,0,0.15,19.125,1,0,0,0,1
2820,622,31,1,89688.94,1,1,1,152305.47,0,0.03225806451612903,20.06451612903226,1,0,0,1,0
7535,611,36,10,103294.56,1,1,0,160548.12,0,0.2777777777777778,16.97222222222222,0,1,0,1,0
2260,576,55,9,0.0,2,1,1,94450.97,0,0.16363636363636364,10.472727272727273,1,0,0,0,1
2239,493,31,3,0.0,1,1,1,176570.28,1,0.0967741935483871,15.903225806451612,1,0,0,1,0
6021,714,52,4,100755.66,1,1,1,186775.25,0,0.07692307692307693,13.73076923076923,1,0,0,0,1
782,517,41,2,0.0,2,0,1,75937.47,0,0.04878048780487805,12.609756097560975,1,0,0,0,1
932,708,42,8,192390.52,2,1,0,823.36,0,0.19047619047619047,16.857142857142858,0,1,0,1,0
6202,690,49,8,116622.73,1,0,1,51011.29,0,0.16326530612244897,14.081632653061224,0,0,1,0,1
2412,754,38,2,0.0,2,1,0,180698.32,0,0.05263157894736842,19.842105263157894,1,0,0,0,1
6997,611,68,5,82547.11,2,1,1,146448.01,0,0.07352941176470588,8.985294117647058,1,0,0,0,1
9115,612,36,2,130700.92,2,0,0,77592.8,0,0.05555555555555555,17.0,0,1,0,1,0
1156,615,49,3,0.0,2,1,1,49872.33,0,0.061224489795918366,12.551020408163266,1,0,0,0,1
8107,560,50,3,0.0,2,1,0,84531.79,0,0.06,11.2,1,0,0,0,1
5805,537,38,1,96939.06,1,1,1,102606.92,0,0.02631578947368421,14.131578947368421,0,0,1,1,0
4879,783,44,3,81811.71,1,1,0,164213.53,1,0.06818181818181818,17.795454545454547,0,0,1,1,0
3309,523,28,2,121164.11,1,1,1,59938.81,0,0.07142857142857142,18.678571428571427,1,0,0,1,0
8961,603,44,9,0.0,1,1,0,138328.24,0,0.20454545454545456,13.704545454545455,1,0,0,0,1
1702,686,22,5,0.0,2,1,0,158974.45,0,0.22727272727272727,31.181818181818183,0,0,1,0,1
2492,520,31,3,108914.17,1,1,1,183572.39,1,0.0967741935483871,16.774193548387096,0,1,0,1,0
3706,629,44,6,125512.98,2,0,0,79082.76,0,0.13636363636363635,14.295454545454545,0,0,1,1,0
8276,580,32,9,142188.2,2,0,1,128028.6,0,0.28125,18.125,0,0,1,0,1
286,602,29,5,103907.28,1,1,0,161229.84,0,0.1724137931034483,20.75862068965517,0,0,1,0,1
1608,574,39,2,122524.61,2,1,0,88463.63,0,0.05128205128205128,14.717948717948717,1,0,0,1,0
6631,613,44,3,0.0,2,0,1,136491.72,0,0.06818181818181818,13.931818181818182,1,0,0,0,1
8278,709,36,8,0.0,2,1,1,69676.55,0,0.2222222222222222,19.694444444444443,1,0,0,1,0
7315,502,33,6,125241.17,2,1,1,158736.07,0,0.18181818181818182,15.212121212121213,0,1,0,1,0
2252,733,33,7,187257.94,1,0,1,190430.81,0,0.21212121212121213,22.21212121212121,0,1,0,1,0
7415,812,29,6,0.0,2,0,0,168023.6,0,0.20689655172413793,28.0,1,0,0,0,1
8365,850,31,1,96399.31,2,1,0,106534.15,0,0.03225806451612903,27.419354838709676,1,0,0,0,1
1891,584,37,1,0.0,2,1,1,180363.56,0,0.02702702702702703,15.783783783783784,1,0,0,1,0
5062,849,41,10,84622.13,1,1,1,198072.16,0,0.24390243902439024,20.70731707317073,0,1,0,0,1
6120,715,40,7,0.0,1,1,1,141359.11,0,0.175,17.875,1,0,0,0,1
563,509,46,1,0.0,1,1,0,71244.59,1,0.021739130434782608,11.065217391304348,1,0,0,1,0
291,747,41,5,94521.17,2,1,0,194926.86,0,0.12195121951219512,18.21951219512195,0,0,1,1,0
4716,646,18,10,0.0,2,0,1,52795.15,0,0.5555555555555556,35.888888888888886,1,0,0,0,1
7708,486,39,8,97819.36,1,0,1,120531.31,0,0.20512820512820512,12.461538461538462,1,0,0,1,0
6349,542,25,7,0.0,2,0,1,82393.08,0,0.28,21.68,1,0,0,1,0
169,682,24,9,57929.81,2,0,0,53134.3,0,0.375,28.416666666666668,0,1,0,0,1
267,651,36,7,0.0,2,1,0,13898.31,0,0.19444444444444445,18.083333333333332,1,0,0,0,1
4638,516,50,7,139675.07,2,1,0,45591.23,0,0.14,10.32,0,1,0,0,1
7077,649,24,7,101195.23,1,0,0,133091.32,0,0.2916666666666667,27.041666666666668,0,1,0,0,1
3355,660,24,5,85089.3,1,1,1,71638.0,0,0.20833333333333334,27.5,0,1,0,0,1
8279,605,34,2,0.0,1,0,0,35982.42,0,0.058823529411764705,17.794117647058822,1,0,0,1,0
315,474,37,3,0.0,2,0,0,57175.32,0,0.08108108108108109,12.81081081081081,0,0,1,0,1
6728,804,33,10,138335.96,1,1,1,80483.76,0,0.30303030303030304,24.363636363636363,0,1,0,1,0
9495,680,33,10,183768.47,1,1,0,164119.35,0,0.30303030303030304,20.606060606060606,1,0,0,0,1
4067,565,32,4,90322.99,2,0,1,118740.37,0,0.125,17.65625,0,1,0,1,0
245,635,40,10,123497.58,1,1,0,131953.23,1,0.25,15.875,1,0,0,1,0
252,681,79,0,0.0,2,0,1,170968.99,0,0.0,8.620253164556962,1,0,0,1,0
1111,833,59,1,130854.59,1,1,1,30722.52,1,0.01694915254237288,14.11864406779661,0,1,0,0,1
4801,823,71,5,149105.08,1,0,1,162683.06,0,0.07042253521126761,11.591549295774648,1,0,0,0,1
1713,634,44,9,149961.11,1,1,0,57121.51,0,0.20454545454545456,14.409090909090908,1,0,0,0,1
50,698,44,10,116363.37,2,1,0,198059.16,0,0.22727272727272727,15.863636363636363,0,1,0,0,1
1835,696,38,6,142316.14,1,1,1,8018.49,0,0.15789473684210525,18.31578947368421,0,1,0,0,1
7896,635,41,1,0.0,2,1,0,175611.5,0,0.024390243902439025,15.487804878048781,0,0,1,0,1
3383,698,39,9,133191.19,2,0,1,53289.49,0,0.23076923076923078,17.897435897435898,0,1,0,0,1
6410,689,63,1,0.0,2,1,1,186526.12,0,0.015873015873015872,10.936507936507937,0,0,1,1,0
4313,646,69,10,115462.44,1,1,0,40421.87,0,0.14492753623188406,9.36231884057971,0,0,1,0,1
872,722,35,2,163943.89,2,1,1,15068.18,0,0.05714285714285714,20.62857142857143,1,0,0,1,0
1254,628,46,1,46870.43,4,1,0,31272.14,1,0.021739130434782608,13.652173913043478,1,0,0,1,0
8881,744,29,1,43504.42,1,1,1,119327.75,0,0.034482758620689655,25.655172413793103,1,0,0,0,1
5851,576,33,3,0.0,2,0,1,190112.05,0,0.09090909090909091,17.454545454545453,0,0,1,0,1
5702,585,36,7,0.0,2,1,0,94283.09,0,0.19444444444444445,16.25,1,0,0,0,1
8103,479,51,1,107714.74,3,1,0,86128.21,1,0.0196078431372549,9.392156862745098,0,1,0,0,1
2098,601,43,2,0.0,1,1,0,49713.87,1,0.046511627906976744,13.976744186046512,1,0,0,1,0
5128,508,38,3,166328.65,2,0,1,22614.19,0,0.07894736842105263,13.368421052631579,1,0,0,1,0
248,634,24,8,103097.85,1,1,1,157577.29,0,0.3333333333333333,26.416666666666668,0,1,0,0,1
6561,445,48,7,168286.58,1,1,0,16645.77,1,0.14583333333333334,9.270833333333334,0,1,0,1,0
1339,682,46,7,128029.72,1,1,1,62615.35,0,0.15217391304347827,14.826086956521738,0,0,1,0,1
7017,646,25,5,182876.88,2,1,1,42537.59,1,0.2,25.84,0,0,1,0,1
2110,722,48,10,138311.76,1,1,1,3472.63,1,0.20833333333333334,15.041666666666666,0,1,0,1,0
1569,651,42,1,116646.76,1,1,0,44731.8,1,0.023809523809523808,15.5,0,1,0,1,0
1726,776,38,5,112281.7,1,0,1,89893.6,0,0.13157894736842105,20.42105263157895,0,1,0,0,1
8384,755,34,3,0.0,2,1,1,158816.03,0,0.08823529411764706,22.205882352941178,1,0,0,0,1
6940,575,46,1,0.0,2,1,1,65998.26,0,0.021739130434782608,12.5,1,0,0,0,1
4395,660,20,6,167685.56,1,1,0,57929.9,0,0.3,33.0,1,0,0,1,0
2420,593,46,7,98752.51,1,1,0,145560.38,0,0.15217391304347827,12.891304347826088,1,0,0,1,0
3045,621,27,1,74298.43,1,1,1,52581.96,0,0.037037037037037035,23.0,0,1,0,0,1
5503,704,24,10,122109.78,1,1,1,127654.37,0,0.4166666666666667,29.333333333333332,0,0,1,0,1
3703,739,40,5,149131.03,3,1,1,60036.99,1,0.125,18.475,0,1,0,0,1
8191,644,40,10,139180.97,1,1,1,19959.67,0,0.25,16.1,1,0,0,1,0
5331,637,46,2,143500.82,1,1,0,166996.46,1,0.043478260869565216,13.847826086956522,0,1,0,1,0
9808,603,39,9,76769.68,1,0,0,48224.72,0,0.23076923076923078,15.461538461538462,1,0,0,1,0
447,501,40,4,125832.2,1,1,1,100433.83,0,0.1,12.525,1,0,0,0,1
7894,706,67,1,123276.69,2,1,1,86507.88,1,0.014925373134328358,10.537313432835822,0,1,0,0,1
8728,434,41,4,108128.52,1,0,1,56784.11,0,0.0975609756097561,10.585365853658537,1,0,0,0,1
7828,734,40,9,176914.8,1,1,1,12799.23,0,0.225,18.35,1,0,0,1,0
1768,760,28,1,141038.57,2,0,0,16287.38,0,0.03571428571428571,27.142857142857142,0,0,1,0,1
6808,709,30,9,115479.48,2,1,1,134732.99,0,0.3,23.633333333333333,0,1,0,0,1
4704,588,35,0,0.0,2,1,1,155485.24,0,0.0,16.8,1,0,0,1,0
3869,512,31,7,0.0,2,0,0,49326.07,0,0.22580645161290322,16.516129032258064,1,0,0,1,0
1655,669,47,9,61196.54,1,1,0,58170.24,0,0.19148936170212766,14.23404255319149,1,0,0,1,0
3187,516,45,8,109044.3,1,0,1,115818.16,0,0.17777777777777778,11.466666666666667,0,0,1,1,0
683,749,40,8,141782.57,2,0,0,86333.63,0,0.2,18.725,0,1,0,1,0
4170,673,69,3,78833.15,2,1,1,37196.15,0,0.043478260869565216,9.753623188405797,0,1,0,1,0
4477,679,52,9,135870.01,2,0,0,54038.62,0,0.17307692307692307,13.057692307692308,0,1,0,0,1
461,539,39,3,0.0,2,1,0,36692.17,0,0.07692307692307693,13.820512820512821,1,0,0,0,1
5764,726,34,0,185734.75,1,1,1,102036.82,0,0.0,21.352941176470587,1,0,0,1,0
7522,610,41,6,0.0,3,0,0,56118.81,1,0.14634146341463414,14.878048780487806,1,0,0,0,1
4502,698,45,5,164450.94,1,1,0,141970.02,1,0.1111111111111111,15.511111111111111,0,0,1,0,1
9709,575,57,8,137936.94,1,1,1,84475.13,0,0.14035087719298245,10.087719298245615,1,0,0,1,0
318,628,22,3,0.0,1,1,0,85426.28,0,0.13636363636363635,28.545454545454547,0,0,1,1,0
1145,546,28,8,0.0,1,1,0,159254.29,0,0.2857142857142857,19.5,1,0,0,0,1
5094,610,37,0,0.0,1,1,0,114514.64,0,0.0,16.486486486486488,1,0,0,0,1
1393,831,32,2,146033.62,1,1,0,191260.74,0,0.0625,25.96875,1,0,0,1,0
6623,581,28,3,104367.5,1,1,1,29937.75,0,0.10714285714285714,20.75,1,0,0,0,1
1501,661,31,7,144162.3,2,1,1,14490.79,0,0.22580645161290322,21.322580645161292,1,0,0,1,0
6408,729,44,4,107726.93,2,1,0,153064.87,0,0.09090909090909091,16.568181818181817,0,0,1,0,1
376,745,45,10,117231.63,3,1,1,122381.02,1,0.2222222222222222,16.555555555555557,0,1,0,0,1
410,709,23,10,0.0,2,0,0,129590.18,0,0.43478260869565216,30.82608695652174,0,0,1,0,1
1660,655,37,7,111852.84,2,1,0,10511.13,0,0.1891891891891892,17.7027027027027,1,0,0,1,0
3151,686,39,3,111695.62,1,0,0,136643.84,0,0.07692307692307693,17.58974358974359,1,0,0,1,0
1623,589,38,2,0.0,1,1,0,79915.28,0,0.05263157894736842,15.5,1,0,0,0,1
5609,623,40,4,0.0,3,1,0,31669.18,0,0.1,15.575,0,0,1,1,0
8532,585,35,2,0.0,2,1,0,98621.04,1,0.05714285714285714,16.714285714285715,1,0,0,1,0
5802,499,35,10,0.0,2,1,0,10722.54,0,0.2857142857142857,14.257142857142858,1,0,0,0,1
5306,605,51,9,104760.82,1,1,1,165574.54,1,0.17647058823529413,11.862745098039216,1,0,0,1,0
7086,554,38,3,138731.95,1,1,1,194138.36,0,0.07894736842105263,14.578947368421053,1,0,0,1,0
8897,603,51,8,186825.57,1,1,0,93739.71,1,0.1568627450980392,11.823529411764707,1,0,0,0,1
7488,538,42,4,80380.24,1,1,0,119216.46,0,0.09523809523809523,12.80952380952381,0,1,0,1,0
9615,692,47,3,0.0,2,1,0,150802.41,1,0.06382978723404255,14.72340425531915,0,0,1,1,0
9217,644,31,5,0.0,2,1,1,41872.17,0,0.16129032258064516,20.774193548387096,1,0,0,0,1
1672,513,37,6,0.0,2,1,0,110142.34,0,0.16216216216216217,13.864864864864865,1,0,0,1,0
2358,669,43,1,163159.85,1,0,1,15602.8,0,0.023255813953488372,15.55813953488372,1,0,0,0,1
8467,709,62,3,0.0,2,1,1,82195.15,0,0.04838709677419355,11.435483870967742,0,0,1,0,1
274,712,28,4,145605.44,1,0,1,93883.53,0,0.14285714285714285,25.428571428571427,0,1,0,0,1
2473,351,57,4,163146.46,1,1,0,169621.69,1,0.07017543859649122,6.157894736842105,0,1,0,1,0
5489,728,33,8,129907.63,1,0,1,36083.96,0,0.24242424242424243,22.060606060606062,1,0,0,0,1
4771,580,36,3,74974.89,1,1,1,12099.67,0,0.08333333333333333,16.11111111111111,0,1,0,1,0
2107,646,42,3,99836.47,1,0,1,22909.56,0,0.07142857142857142,15.380952380952381,0,0,1,1,0
7500,694,47,4,0.0,2,1,0,197528.62,0,0.0851063829787234,14.76595744680851,1,0,0,0,1
4414,712,27,8,113174.21,2,1,0,147261.58,0,0.2962962962962963,26.37037037037037,0,1,0,0,1
8138,584,36,4,109646.83,1,1,1,70240.79,0,0.1111111111111111,16.22222222222222,0,1,0,1,0
8660,535,27,6,0.0,2,0,1,49775.58,0,0.2222222222222222,19.814814814814813,1,0,0,1,0
8239,639,34,7,149940.04,2,0,0,156648.81,0,0.20588235294117646,18.794117647058822,0,0,1,0,1
2417,732,33,8,111379.55,1,1,1,45098.62,0,0.24242424242424243,22.181818181818183,0,0,1,1,0
8771,681,31,4,97338.19,2,0,0,48226.76,0,0.12903225806451613,21.967741935483872,0,1,0,0,1
2236,632,41,3,126550.7,1,0,0,177644.52,1,0.07317073170731707,15.414634146341463,0,1,0,0,1
3767,769,29,4,145471.37,1,1,0,188382.77,0,0.13793103448275862,26.517241379310345,1,0,0,0,1
9791,825,35,6,118336.95,1,1,0,26342.33,1,0.17142857142857143,23.571428571428573,0,1,0,1,0
9989,841,28,4,0.0,2,1,1,179436.6,0,0.14285714285714285,30.035714285714285,0,0,1,0,1
9965,627,33,4,83199.05,1,0,0,159334.93,0,0.12121212121212122,19.0,0,1,0,1,0
7323,742,24,8,0.0,2,1,0,4070.28,0,0.3333333333333333,30.916666666666668,0,0,1,0,1
1383,571,23,10,151097.28,1,0,1,17163.75,0,0.43478260869565216,24.82608695652174,1,0,0,1,0
3101,763,32,9,160680.41,1,1,0,30886.35,0,0.28125,23.84375,0,1,0,0,1
3921,567,59,3,0.0,2,1,0,25843.7,1,0.05084745762711865,9.610169491525424,1,0,0,0,1
6685,636,34,8,0.0,2,1,0,38570.13,0,0.23529411764705882,18.705882352941178,1,0,0,0,1
3194,690,26,3,118097.87,1,1,0,61257.83,0,0.11538461538461539,26.53846153846154,1,0,0,1,0
1941,452,44,3,88915.85,1,1,0,69697.74,0,0.06818181818181818,10.272727272727273,0,0,1,0,1
7713,793,56,8,119496.25,2,1,0,29880.99,0,0.14285714285714285,14.160714285714286,1,0,0,0,1
4896,605,41,5,91612.91,1,1,1,28427.84,0,0.12195121951219512,14.75609756097561,1,0,0,0,1
4782,752,53,8,114233.18,1,1,1,51587.04,0,0.1509433962264151,14.18867924528302,1,0,0,1,0
1496,569,38,8,0.0,2,0,0,79618.79,0,0.21052631578947367,14.973684210526315,0,0,1,0,1
1957,710,54,6,171137.62,1,1,1,167023.95,1,0.1111111111111111,13.148148148148149,1,0,0,0,1
9171,411,54,9,0.0,1,0,1,76621.49,0,0.16666666666666666,7.611111111111111,1,0,0,1,0
9745,818,36,4,0.0,2,1,1,8037.03,0,0.1111111111111111,22.72222222222222,1,0,0,0,1
7332,788,42,6,138650.49,2,1,0,64746.07,0,0.14285714285714285,18.761904761904763,0,1,0,1,0
7949,530,52,1,106723.28,1,0,0,109960.4,1,0.019230769230769232,10.192307692307692,1,0,0,0,1
3017,590,29,2,166930.76,2,1,0,122487.73,0,0.06896551724137931,20.344827586206897,0,0,1,1,0
6746,640,39,3,0.0,1,1,1,105997.25,0,0.07692307692307693,16.41025641025641,0,0,1,0,1
513,734,34,6,133598.4,1,1,1,13107.24,0,0.17647058823529413,21.58823529411765,1,0,0,0,1
3934,581,46,1,0.0,2,1,0,104272.04,0,0.021739130434782608,12.630434782608695,0,0,1,1,0
3025,759,39,6,0.0,2,1,1,140497.67,0,0.15384615384615385,19.46153846153846,1,0,0,1,0
1199,645,41,7,0.0,1,0,1,28667.56,0,0.17073170731707318,15.731707317073171,1,0,0,0,1
5028,478,38,4,171913.87,1,1,0,51820.87,1,0.10526315789473684,12.578947368421053,1,0,0,1,0
9784,527,39,4,0.0,2,1,0,167183.07,1,0.10256410256410256,13.512820512820513,1,0,0,0,1
921,609,61,1,0.0,1,1,0,22447.85,1,0.01639344262295082,9.98360655737705,0,0,1,0,1
4649,670,31,1,142631.54,2,1,1,175894.24,0,0.03225806451612903,21.612903225806452,0,1,0,0,1
5332,710,29,3,119670.18,1,1,0,188022.44,0,0.10344827586206896,24.482758620689655,0,0,1,1,0
1076,702,39,8,0.0,2,1,0,99654.13,0,0.20512820512820512,18.0,0,0,1,0,1
6768,599,42,6,0.0,2,1,0,113868.4,0,0.14285714285714285,14.261904761904763,0,0,1,0,1
9410,640,46,5,107978.4,2,1,0,155876.06,0,0.10869565217391304,13.91304347826087,0,1,0,1,0
1671,594,41,2,122545.65,2,1,1,42050.24,0,0.04878048780487805,14.487804878048781,0,1,0,0,1
474,571,33,1,0.0,2,1,0,102750.7,0,0.030303030303030304,17.303030303030305,1,0,0,1,0
9186,652,58,3,116353.2,2,0,1,193502.9,0,0.05172413793103448,11.241379310344827,0,1,0,1,0
8839,606,40,1,144757.97,2,1,1,166656.18,0,0.025,15.15,0,1,0,0,1
5758,681,44,4,91115.76,2,0,0,24208.84,1,0.09090909090909091,15.477272727272727,0,1,0,1,0
6297,807,34,1,0.0,1,0,0,114448.13,0,0.029411764705882353,23.735294117647058,1,0,0,1,0
2478,774,41,5,126670.37,1,1,0,102426.06,0,0.12195121951219512,18.878048780487806,1,0,0,1,0
5493,680,31,9,0.0,2,1,0,36145.53,0,0.2903225806451613,21.93548387096774,1,0,0,0,1
3914,658,44,2,168396.34,1,1,1,14178.73,0,0.045454545454545456,14.954545454545455,1,0,0,0,1
2138,718,45,3,105266.32,2,1,1,193724.51,0,0.06666666666666667,15.955555555555556,0,0,1,0,1
5454,704,39,5,0.0,1,1,0,6416.92,0,0.1282051282051282,18.05128205128205,1,0,0,0,1
5379,627,21,7,98993.02,1,1,1,169156.64,0,0.3333333333333333,29.857142857142858,1,0,0,1,0
8985,664,41,7,123428.69,1,1,1,164924.11,0,0.17073170731707318,16.195121951219512,0,0,1,0,1
4023,535,38,8,85982.07,1,1,0,9238.35,0,0.21052631578947367,14.078947368421053,1,0,0,0,1
3485,604,33,3,0.0,1,1,0,42171.13,1,0.09090909090909091,18.303030303030305,1,0,0,0,1
2455,661,47,5,0.0,1,0,1,107243.31,1,0.10638297872340426,14.063829787234043,1,0,0,0,1
2464,583,40,4,107041.3,1,1,1,5635.63,0,0.1,14.575,0,1,0,0,1
8696,504,34,0,54980.81,1,1,1,136909.88,0,0.0,14.823529411764707,0,0,1,0,1
1369,652,50,8,125437.64,1,1,1,17160.94,1,0.16,13.04,0,1,0,0,1
6688,550,22,6,154377.3,1,1,1,51721.52,0,0.2727272727272727,25.0,1,0,0,0,1
7456,790,20,8,0.0,2,1,0,168152.76,0,0.4,39.5,0,0,1,0,1
9974,583,33,7,122531.86,1,1,0,13549.24,0,0.21212121212121213,17.666666666666668,1,0,0,0,1
1901,796,67,5,0.0,2,0,1,54871.02,0,0.07462686567164178,11.880597014925373,0,0,1,0,1
4871,763,40,3,0.0,2,1,0,134281.11,0,0.075,19.075,1,0,0,0,1
4710,585,40,3,162261.01,2,1,0,137028.51,0,0.075,14.625,0,1,0,1,0
7886,666,36,8,0.0,1,0,1,158666.99,0,0.2222222222222222,18.5,1,0,0,1,0
1793,629,36,1,161757.87,2,1,1,146371.72,0,0.027777777777777776,17.47222222222222,0,0,1,0,1
2874,831,32,9,80262.66,1,1,0,194867.78,0,0.28125,25.96875,0,1,0,0,1
6217,693,31,2,0.0,2,1,1,107759.31,0,0.06451612903225806,22.35483870967742,1,0,0,0,1
5213,752,29,4,129514.99,1,1,1,102930.46,0,0.13793103448275862,25.93103448275862,0,1,0,0,1
2245,625,58,10,53772.73,1,1,1,192072.1,1,0.1724137931034483,10.775862068965518,1,0,0,1,0
1741,747,25,4,0.0,2,0,1,42039.67,0,0.16,29.88,1,0,0,1,0
1020,625,49,6,173434.9,1,1,0,165580.93,1,0.12244897959183673,12.755102040816327,1,0,0,0,1
705,750,40,5,168286.81,3,1,0,20451.99,1,0.125,18.75,0,1,0,0,1
4294,579,42,3,137560.38,2,1,1,85424.34,0,0.07142857142857142,13.785714285714286,0,1,0,1,0
5576,566,65,4,120100.41,1,1,0,107563.16,1,0.06153846153846154,8.707692307692307,0,1,0,0,1
7166,618,40,8,0.0,2,1,0,80204.38,0,0.2,15.45,0,0,1,1,0
8177,678,40,8,128644.46,1,0,0,167673.37,0,0.2,16.95,0,1,0,1,0
908,685,31,10,135213.71,1,1,1,125777.28,0,0.3225806451612903,22.096774193548388,0,0,1,0,1
5193,562,29,9,120307.58,1,1,1,6795.61,0,0.3103448275862069,19.379310344827587,0,0,1,1,0
3077,587,33,6,132603.36,1,1,0,55775.72,0,0.18181818181818182,17.78787878787879,0,1,0,0,1
9366,736,36,6,0.0,1,1,0,70496.66,0,0.16666666666666666,20.444444444444443,1,0,0,1,0
594,779,26,4,174318.13,2,0,1,38296.21,0,0.15384615384615385,29.96153846153846,0,0,1,1,0
5304,531,42,6,75302.85,2,0,0,57034.35,0,0.14285714285714285,12.642857142857142,0,0,1,1,0
440,626,35,3,0.0,1,0,0,80190.36,0,0.08571428571428572,17.885714285714286,1,0,0,1,0
7606,680,31,3,127331.46,3,1,1,176433.6,0,0.0967741935483871,21.93548387096774,0,1,0,1,0
4092,583,40,4,0.0,2,1,0,114093.73,0,0.1,14.575,0,0,1,1,0
